tweet,sentiment
"Stay safe everyone. 

Reposted from @RVSenate2018 Good evening Baltimore,
lets remember to stay safe while following these simple guidelines to help stop the Coronavirus--
--

The Diamond K Show: Stream new… https://t.co/1ZNgJxIYoc",0.03333333333333333
"#covid19 #influenced #painting a little #coronaInfluenced #art for the day #SundayFunDay @ Virginia Beach, Virginia https://t.co/bDRgnpP137",0.4
Chlorine in Tap Water Is Safe to Drink - Water Quality and Health Council #covid-19 @WhiteHouse  https://t.co/ZhYoJ9jtDh,0.3060606060606061
When Sunday becomes a chill session..... we now offer donation to Covid-19 nonprofits and we will match all donations up to $5  #feeshipping #musotica #onlineshop #onlineshopping #lounge #silky #stayathome… https://t.co/kxv7U89eHn,0.5
NYC Commuters during Covid-19.... @ The NYC Subway https://t.co/3UsRb9xesu,0.0
"Monday is Baked Ziti night.  Order today and pick up tomorrrow.

Order online or call 405-420-4516

#curbsidepickup #curbside #stayhealthy #coronavirus #covid_19 @ Crossings Community Church https://t.co/bxccgI6sCX",-0.4
"Feet and Paws - #COVID19 Photo Project - Taking photos with my older @getolympus #omdem5markii body and adapted, manual focus vintage lenses only.

#photoproject #manualfocus #adaptedlens #vintageglass #SOOC #JPEG… https://t.co/V6dczpLrbK",0.0
"That’s water over the bridge.
.
.
.
#waterdrop #waterdrops #raindrop #raindrops #brooklynbridge #coronavirus #corona #virus #isolation #COVID19 #emptystreets #emptynyc #nycshutdown #quarantine #quarantinelife… https://t.co/0QTIGO7Crd",0.13636363636363635
"Thank You All, so much for your continued support!  ❤💜❤#payitforward #motivation #inspiration #supportsmallbusiness #covid19 @ Tangibles Beautique https://t.co/i588fcDwEn",0.2
"Sure they took care of the #coronavirus #covid_19,  but now what are we going to do about the #dinosaurs rising from the grave! #walks #chicago #chicagostrong @ Lincoln Square, Chicago https://t.co/92VGCu9SPG",0.0
"458 New COVID-19 Cases is largest single-day increase; Sussex County now has more cases than New Castle County

Today the Delaware Division of Public Health - DPH announced 458 new positive cases of COVID-19 in… https://t.co/AX8hksWoYk",0.0
"My Sunday Evening Selfie April 26th,2020 7:11 P.M. one day left until the one year anniversary of Prom 2k19 😭😭😭😭😭😭😭 I wish we would've had Prom 2k20 stupid coronavirus you are about to end @ Bells, Texas https://t.co/fBlo8g2kBy",0.0
"Lighting tests in the time of coronavirus.

#homestudio #filmmaker #lighting #portraitphotography #quarantinelife #quarantine. @ Fairfax, Virginia https://t.co/Mu9XIZ3FU0",0.25
"Sunset from our front porch tonight. Photo credits: @noleintn #sunset #florida #dinner #palmtrees #coronavirus @ Lake Mary, Florida https://t.co/noPEWY1mpQ",0.0
"There is no point talking to Trump. We need to talk past him! #25thAmendmentNow!

 https://t.co/q1xceKEmTB",0.05
"Please help me raise awareness about #allinchallenge I donated &amp; 💯 % of all donations goes to feed hungry during Covid19. Share this vid, like and support the cause.
#bocaraton  #usa @rnadalacademy 
usta… https://t.co/zEMsGaKM4H",0.625
The 5th race for The Coronavirus 6 Pack Virtual Racing Series is ✅ Out of all the races so far I felt the best on this one. Quick shout out to @BwPantherr17 for giving me delicious pizza and moral support 😆 The last… https://t.co/PCYhjqIv54,0.18939393939393934
"Covid-19 has all of the outdoor FWC ranges locked down, so indoor shoot shacks are the next best thing.  #TriggerTherapy #Triggernometry #PewPewLife #2A @ The Shooting Gallery https://t.co/cxT6ZhA5O9",-0.4
"My coworker hasn’t worn pants in three days… #coronavirus #covid19 #quarantine #quarantinelife @ Plano, Texas https://t.co/HWHD2jmrs6",0.5
This damn Covid fucking up the vibezz!!! Missing my Rox rn. 😭 @ Coors Field https://t.co/RTxU69r4ko,-0.390625
"Covid making us slow down.  

strawhouseresorts https://t.co/eQzJUXWXVv 
#stayingathomechallenge #enjoyinglifetothefullest💯 #trinityriver #trinitycounty #trinitycountyca #covidmakingusslowdown #lovewherewelive… https://t.co/a6cjVkb2Ad",0.4055555555555556
"Enjoying life, even in the midst of this Covid_19 Coronavirus Pandemic,  they shut down Vegas for now, but it'll open back up soon enough, until then, I'm going to continue to enjoy life and live life to the fullest.… https://t.co/PTSbkn7nyz",0.4136363636363637
"Carne Asada with rosted peppers and onions, black beans and an avocado finished off with a Corona @ Eagle View Estate https://t.co/visWXxHWm1",0.0
Video Of Recent Chicago House Party Goes Viral Causing Concern Amidst Coronavirus Pandemic!  https://t.co/xoEuXj6kzK,-0.6
L.A.'s Tap Water Is Officially As Clean As Bottled Water: LAist -with chlorine and ammonia will it kill #covid-19? https://t.co/Jr3p1YHm8E,0.0
"#worthlessnotes #JIMRICKARDS #iceage #CORONAVIRUS #fyp #petrodollar #silver #preciousmetals #statistical #derivative #HYPERINFLATION #petroImplode. You now have a claim to a stock like Apple, Ford, or Facebook. In… https://t.co/euKM4WHCwN",-0.2277777777777778
"Science, politics and the Coronavirus... 👾

I've said it before and I'll say it again, I think a million American lives lost from Coronavirus should be the public policy goal, not 100,000 or 200,000 that many politicians are touting. Not because I'm ...
https://t.co/Ym0pTu8O2V",0.5
"Not a huge hard seltzer fan, but I was curious what #PureBeachVibes taste like. 😂 Also, it was on sale, because people are stupid. Maybe their ad campaign should’ve mentioned: “Corona… https://t.co/bA5CKY5bmn",0.12582972582972582
Took the motorcycle down #TheStrip this afternoon.  Incredibly eerie not seeing a single soul out walking here in #Vegas which is normally bustling with vacationing tourists from around the world.  #Coronavirus… https://t.co/6Th8HaUVKX,-0.16666666666666666
"When dis Corona stuff is finally over😂😂😂

Repost by _reposta from Saev Kaui...had to share🤣 @ Everywhere(: https://t.co/3F38GNWaCC",0.0
DJ Safety is very important #sixfeetbackmfer #coronavirus #quarantine2020 #lightshow #lights #light #flowarts #party #ledshow #edm #music #dance #fireshow #lighting #emazinglights #dj #lightshows #lasershow… https://t.co/06YiE191Bk,-0.14424603174603173
"What are the chances of getting COVID-19 from a mosquito by a campfire 🔥? @ Elk River, Minnesota https://t.co/KLFDCoto0F",0.0
"At AGM PT, we are aware that our patients still need us to help relieve pain and increase function. After one month away from in-office care, our team is back and ready to resume clinical care. Our robust COVID-19… https://t.co/cLQLX7SpG6",0.26666666666666666
"Another #covid19 case in my region  😷 @ Red Willow County, Nebraska https://t.co/g8b8bXbRkU",0.26666666666666666
#writing 10th book become greatest #author of my generation. #Galbraith #Scotland #friends #marijuana #coronavirus #pandemic #2020 #culvercity #losangeles #hollywood #california @tinaeatsdrinks #c4jforever… https://t.co/HACFDnLVPO,0.08712121212121211
"@elwhisper is giving Donatella her #covid19 bath #sphynxcat #catbath @ Huntington Park, California https://t.co/ao1h7jSo7T",-0.08333333333333334
"Repost from caravan_cigar_company
•
Here it is....
Next Saturday at 7PM
Buy The Special Protocol Event Pack and Receive a Guadalupe or K9 from the Protocol Boys!! You Will Get:
1 Themis Corona Gorda 
1 Official… https://t.co/vFngu1sYOy",0.46
✨ It is not too late to help us support our Columbus waiters and waitresses who are temporarily out of work or who have limited work due to COVID-19. A “tip” goes to a local waiter or waitress who has reached out to… https://t.co/YkXRmAood8,0.0
"😷Shooting a commercial for company who will clean and disinfect #COVID19
🎥#OseeG7 monitor runs well with #RedHelium 
🏜Incredible performance when filming an outdoor scene
📸by @kelii_grace @ Honolulu, Honolulu, Hawaii https://t.co/AAXyJ107Ko",0.0
Donate Life awareness 2020. Covid19 took away are normal activities. So this year I painted over 200 rocks with a donate life theme messages and my story on some. I left these at rest stops on all major highways… https://t.co/jaWKqqUTlE,0.03409090909090909
"2020 Coronavirus House Arrest Day 42 - Another scorcher while doing some work! With the bar officially open until we are free to roam, tonight's elixir is this simple #cocktail filled with some tropics:

Bikini… https://t.co/XQbpWdIiW8",0.13333333333333333
"A break down of Trump’s disinfectant gaffe, including the context on why Trump was discussing disinfectants, and why it was specifically cleaning disinfectants...

https://t.co/OFDAGwUgsP? #Coronavirus #TrumpVirus #Coronapocalypse #Trumpocalypse #COVID19 #COVID #25thAmendment",0.16666666666666666
"Sun, &amp; miles of Town Lake .            #happyplace #sundayvibes #beautifulday #covid19 #spring #austintexas @ Town Lake, Austin Tx https://t.co/cV6fHWKdXc",0.14750000000000002
If you think that taking an online course on “happiness” while also testing the fit of your summer jeans is an irrational move  - you just don’t understand the duality of NYC Covid life.  #coronavirus #stayhome… https://t.co/QTvsDbgqwg,-0.1555555555555556
"Trying something new.  Fish on cedar plank.  #salmon #bbqsgalore  #grilling 
#foodie @ Corona, California https://t.co/re43IMqTOI",0.0
"Okay you know what? Just... fffff #ifeelattacked #memelife #coronapocalypse #covid19 #quarantinegotmelike #mentalhealthhumor #neurodivergent @ North Hollywood, California https://t.co/F57pCNVuwf",0.15272727272727274
"Two songs dropping in early May, corona won’t stop us from dropping bars!🔥 @ Venice, California https://t.co/wsA2iyTpTX",0.06818181818181818
"You Guys: She is perfect. I mean look at that face... I swear she loves me 😂
.
.
.
#Denver #Colorado #COVID19 #QuarantineLife #DoingMyPartCO #SocialDistancing #Dog #Dogs #DogLife #DogLove #DogsOfIG #DogMom… https://t.co/Ii3FmPufuh",0.13636363636363635
"Week 5: April 20 - April 26 #COVID19 Update 

#Houston #StayHomeWorkSafe: March 23 - April 30
Friday April 24: Texas Governor Abbott allowed retail businesses to re-open with safety precautions
Monday April 27th: All… https://t.co/2gQXwzQ4Tk",0.0
I’ve heard stories of such things existing but I never believed it! Praise be! #flour #Baking #Coronavirus #Hoarding @ The U District https://t.co/TpMY7Cq2bf,0.37083333333333335
"Congrats to my Sellers for closing escrow and Congrats to the New Homeowner! It was a pretty smooth transaction amid all the COVID happenings and restrictions.  We even sold it in 1 day on the market and $10,000 over… https://t.co/mtu2fMmjYl",0.2
"NYC DOE
Grab N Go Halal Meals
Look to your borough for schools participating. 
#halalfood #doe 
#ramadan #nycdoe 
#curtishs #csi #ps22 
#COVID19 @ Staten Island, New York https://t.co/Ww1dbxIaJe",0.0
Ready for this #coronavirus BS to be over already. 🙌🏽 @ Arizona https://t.co/kVvNlvbiwr,0.5
"Riding around Santa Monica and Venice on scooters!
.
.
.
.
#sundayfunday #scooter #beach #lyftscooters #santamonica #venicebeach #california #spring #covid19 #tanktop #outdoors #livinglavudavamanrav #fun… https://t.co/oUOku6SHCi",0.0
"CoronaFreeMask! Order Today at https://t.co/1ZszbBDGAC or Call 212.725.5994
#coronafree #coronafreemask #blakown® #rallywin® #antonéyo #dba #masks #coronavirus #covid @iBlakown kriteriyon @CBROWN3000 @kidcapri101 @llcoolj… https://t.co/TQTGeR8NBx",0.2734848484848485
"Remi’s first beach outing. @ Corona del Mar, California https://t.co/uf2Lw6gmb8",-0.4
"Adult coloring, reading and playing games with my kids. What’s helping you through this quarantine??? #coronavirus #coronaquarantine #makingmemories @ Meigs County, Ohio https://t.co/GPlVDe4Flv",0.1
"AND...another one! 😜 #slow #grind #learning #tiktok #dance #tiktokdance #letsdoitagain #grateful for maizyjacobson #patience #bonding 

#coronavirus #fatherdaughter #father #daughter #love #fun #jjlaw #law #legal… https://t.co/WjtW8qLnEJ",0.13636363636363635
"Grocery time but scared of COVID-19,,,,,,,, @ Hayward, California https://t.co/UzEQN0n0Yc",0.2
"Happy Sunday everyone! @lopez198711 #happysunday #carloandseb #carloandsebyoutubechannel #carloandsebadventure #carloandsebytc #carloandsebytc #sundayfunday #sundayvibes #sunday #sunday @ Corona, California https://t.co/XHnXyZPf5Y",0.25
"Got that cinnamon smell Poppin! @ Corona Hills, Corona https://t.co/8USGm9LkDZ",0.1
"We had to face the world today for some essentials today. 
#COViD19 #coronavirus @ Westerville, Ohio https://t.co/UW28FsLXZ2",1.0
"COVID-19 *exists*
Me: @ Hoth https://t.co/vTwxpkbcHu",0.0
"i respect everyone’s rights to protest &amp; political perspective.

but just stay out of the hospitals when it’s your turn.

i just lost an aunt to COVID this week &amp; have many loved ones in the medical field.

this… https://t.co/nWTr2z8Hrs",0.26666666666666666
"COVID-19 Japan cruise ship.               Frank and Magdalena: two miracles!! They both developed got COVID-19 at the Diamond Princess cruise ship. Both in their 80’s. Frank, around 2-6-2020  tested positive was… https://t.co/Xq7CmX3eay",-0.10000000000000002
Kaneohe Bay Action during Covid -19👋🏿 @ Heeia Kea Small Boat Harbor https://t.co/vCJQjojAzS,0.0
Due To Covid-19 We’ve Been Experiencing Serious Delays But Know We Are Working Diligently For You All &amp; Taking The Right Precautions When It Comes To Safety! All Orders As Of Yesterday Have Been Shipped Out. Check… https://t.co/VQSbWGoMIv,0.225
"#Carpool #Missoula -&gt; #Seattle Hi, my name is Lisa and my partner Ryland and I are searching for a ride from Missoula to Seattle. We will behave appropriate considering the coronavirus situation and of course ship in with the gas cost.  #splitcosts https://t.co/u2NPQwR6dk",0.4375
"Official Communique: We are Official Medical Providers of TESTS for COVID-19, Ventilators, Masks, for Large Quantities or Exports Only. Private Text Only. @ Las Vegas, Nevada https://t.co/LG9AJkvbi8",0.16363636363636366
Steel Magnolias: Covid19 remastered! @ The Chihuahua-Star Empire Terok Nor https://t.co/99jaWTfcxX,0.0
"Staying away from people and crowds is your safest option, no matter what politicians say. No contact, no infection.
#covid_19 #coronavirus #stayhome #mask #masks #shelter #2020 @ Nashville, Tennessee https://t.co/ulp22u0wvZ",-0.075
It’s 7 o’clock where are you? #quarantinelife #loveyourself #loveoneanother #lovelife #citylife #citygirl #nyc #trustandbelieve #reflect #love #liveoutloud #life #riseup #covid19 #flattenthecurve #allinthistogether… https://t.co/rblWEB42Zv,0.0
"When Sunday becomes the new Wednesday #zoomcallmania #work #Covid19 On the roof tonight #alonetogether @ Pasadena, California https://t.co/1h1heqpbOL",0.0
"🦄Da ‘Rona Self Quarantine Day FORTY TWO... today was just another Rona day. Spent time with my little brother, went for a walk and waited for him to ask to go to a “covid-19 restaurant”. I also got into that 90-Day… https://t.co/h4MmBcSZBJ",0.0
"Fun Chill Nostalgic Sunday 👾💛
I had the turquoise one growing up.
#StaySafe #StayHome
•
•
•
#lostncreative #jaycalif #lnc #artistssupportingartists #artistoninstagram #covid19 #coronavirus #love #mentalhealth… https://t.co/NmqG0zWhqh",0.24545454545454545
"Well I sure wasn’t prepared to enter the Special Cushion phase of my life already but here we are. #coccyx #coronavirus @ Sherman Oaks, California https://t.co/RPuAmOgGJs",0.1
"Covid 19 ain’t got nothing on me!! @ Orlando, Florida https://t.co/FTQwoHpJHt",0.15
"Happy 2nd Birthday Miles Owen! Even though COVID has us contained, we still found a way to have a great little party. Miles loved is Paw Patrol cake and presents. Rubble is without a doubt… https://t.co/4zwYQCtE23",0.15
"Who’s craving for a loving and passionate kiss. 
I guess dating is going to be challenging. Forget about meeting by accident. 
Who ever wish to be friends with benefits will be happy. 🙄
•
•
•#covid19 #kiss #friends… https://t.co/c9tldYbh71",0.13636363636363635
"365+ Days of Strength: (Sound On)

Hot Todd Lincoln’s COVID-19 Capers: Volume 16

I’m sure a lot of us are low on “spoons”, lately, so I hope this bit of whimsy brightens your spirits a smidge. 

Song: Don’t Worry,… https://t.co/wSKEHY98wI",-0.14375
"Wasnt gonna run today.. but when I said imma have me some scvfishmarket I had to run 9 miles in and another 26 for the week!! 167 to go of my COVID 200 let's go!! And let's eat!! @ Santa Clarita, California https://t.co/lpmQawMxiM",0.4285714285714286
"More Corona Fashion...
.
Sometimes you gotta scratch that itch. For us, the remedy was Crumbl Cookies. 🙌🏽 Worth it!
.
.
.
.
.
#datenight #married #wife #marriage #bestfriend #sugaraddict #crumblcookies #chilledtwix… https://t.co/NmmOjWRCYN",0.016666666666666673
"#NewYork We Stand Together. Keep fighting #NewYorkCity and #USA #CoVid19
.
Photo shot by #iamSK during November 2019 visit. #StatueOfLiberty @ Statue of Liberty https://t.co/dlryfr2uRV",0.0
"Public School Teacher Caught In Embarrassing Rant Aimed At Students Playing In Park:”I hope both of you the get coronavirus…I hope you both die a long, painful death!” [VIDEO] https://t.co/Rjt7qAAEfd https://t.co/28VgN9QNSK",0.32222222222222224
"When They Say To Have A Mask To Cover Your Face.  Amanofbusiness A.k.A Big Jerry Covers Up in Style. 
Keeping My Drip And Vibe Going An Not Letting This Damn Corona Stress Me Da Fuck Out Or Stop Me From Being Who I… https://t.co/am3nHLY6aV",-0.3083333333333333
"Showdown looms between Silicon Valley, US states over contact tracing apps: US states promoting apps that could prove essential to ending the coronavirus lockdown may be headed for a showdown with the two Silicon Valley ... https://t.co/ffH9UkHvG1",0.19393939393939394
Equalizing the mind during this pandemic is paramount. #covid19 #oculusgo #vr #arovervr @ Washington D.C. https://t.co/fYmqabUh1U,0.0
"My little dudes doing their best to protect against #COVID-19. People aren’t wearing masks and not respecting #SocialDistancing. My boys and and I will do our best to #StopTheSpread! @ Washington, New Jersey https://t.co/GXXMPTG3MO",0.4333333333333333
"More people have died from coronavirus than the official numbers suggest, NYT claims https://t.co/7tnNygOpIP https://t.co/GLSMHQkgxv",0.5
"Covid is his Kryptonite. 
#maskedcrusader #superman @ Venice, California https://t.co/rAFEk1dh1x",0.0
"Just posted a photo @ Corona, California https://t.co/yS2SQCF9dC",0.2
It was fun doing this international webinar for my friends and colleagues in the Philippines.  Helping by sharing knowledge during this @COVID CRISIS is a way to make us all stronger!!  There was nearly 1000… https://t.co/VpuISHjzck,0.0
"https://t.co/j63MD2MZVU Marie Sapirie argues that in light of the IRS and Treasury’s announcement that public hearings will be held by telephone, they should keep that option open after the coronavirus pandemic is over to increase opportunities for taxpayers to… OSO TAX SERVICE https://t.co/SSp0JdJXJ9",0.0
Visualizing COVID-19 US and Wisconsin Data with Tableau  https://t.co/6OiQrRXN49,0.0
"NYS DOCCS COVID-19 Stats as of 4/26/2020. Our prayers are with all families through this difficult time.
.
.
.

#ynottransportnyc #ynotnetworknyc #ynotlandonyourfeetnyc #greenecorrectionalfacility… https://t.co/tT1dvg02nU",0.0
"“Give your burdens to the Lord, and he will take care of you.”~Psalm 55:22
.
.
.
#beach #vitaminsea #soulfood #giveittogod #sea #ocean #coast #nature #godsartwork #godshands #lifeinterrupted #covid19 #burdens… https://t.co/5iXKlG8Mjy",-0.15000000000000002
"A friend took this pic of me from a neighboring building. Sometimes I really miss a yard 🏡
Covid Life 2020
#lockdown #coronavirus #isolation #coronado #sandiego #coronadoisland @ Coronado, California https://t.co/BFoZ80DxDu",-0.1555555555555556
"#coronavirus tearing through the 🌍 like.. @ Nashville, Tennessee https://t.co/FKkP1cva4X",0.0
"A friend took this pic of me from a neighboring building. Sometimes I really miss a yard 🏡
Covid Life 2020
#lockdown #coronavirus #isolation #coronado #sandiego #coronadoisland @ Coronado, California https://t.co/Mw8sR8uz1H",0.08484848484848484
